client_id,age,job,marital,education,credit_default,mortgage
14895,33,Entrepreneur,married,Professional Course,True,True
14896,40,Services,married,High School,True,True
14897,43,Blue-collar,single,Basic,True,True
14898,34,Blue-collar,married,Basic,True,True
14899,31,Admin,married,University Degree,True,True
14900,24,Technician,single,Professional Course,True,True
14901,59,Retired,married,University Degree,True,True
14902,38,Blue-collar,married,Basic,True,True
14903,27,Housemaid,single,High School,True,True
14904,29,Blue-collar,married,Professional Course,True,True
14905,29,Admin,single,University Degree,True,True
14906,49,Blue-collar,divorced,Unknown,True,True
14907,28,Services,married,High School,True,True
14908,45,Unemployed,married,Basic,True,True
14909,31,Admin,single,Basic,True,True
14910,43,Technician,single,Professional Course,True,True
14911,29,Services,married,High School,True,True
14912,55,Housemaid,married,Basic,True,True
14913,43,Technician,married,High School,True,True
14914,34,Blue-collar,single,Basic,True,True
14915,26,Admin,single,University Degree,True,True
14916,34,Blue-collar,married,Basic,True,True
14917,51,Admin,married,High School,True,True
14918,47,Blue-collar,single,Basic,True,True
14919,30,Blue-collar,married,Basic,True,True
14920,35,Blue-collar,single,High School,True,True
14921,34,Admin,single,University Degree,True,True
14922,26,Technician,single,Professional Course,True,True
14923,36,Management,single,University Degree,True,True
14924,43,Technician,married,Basic,True,True
14925,29,Technician,divorced,High School,True,True
14926,35,Student,married,Basic,True,True
14927,58,Admin,divorced,Basic,True,True
14928,38,Blue-collar,married,Basic,True,True
14929,49,Blue-collar,divorced,Unknown,True,True
14930,37,Entrepreneur,divorced,High School,True,True
14931,44,Admin,divorced,University Degree,True,True
14932,23,Blue-collar,married,Basic,True,True
14933,36,Management,single,University Degree,True,True
14934,47,Technician,married,Unknown,True,True
14935,29,Admin,single,University Degree,True,True
14936,29,Admin,single,University Degree,True,True
14937,28,Blue-collar,single,Basic,True,True
14938,42,Technician,married,High School,True,True
14939,29,Admin,single,University Degree,True,True
14940,37,Blue-collar,married,Basic,True,True
14941,40,Admin,single,High School,True,True
14942,43,Technician,single,Professional Course,True,True
14943,33,Management,married,Basic,True,True
14944,34,Admin,married,University Degree,True,True
14945,27,Admin,married,High School,True,True
14946,29,Technician,single,University Degree,True,True
14947,29,Technician,single,University Degree,True,True
14948,43,Technician,married,High School,True,True
14949,41,Blue-collar,single,Basic,True,True
14950,29,Admin,single,University Degree,True,True
14951,26,Technician,single,Professional Course,True,True
14952,26,Admin,single,University Degree,True,True
14953,46,Management,divorced,Basic,True,True
14954,28,Services,married,Basic,True,True
14955,37,Technician,married,High School,True,True
14956,26,Admin,single,University Degree,True,True
14957,24,Management,married,Basic,True,True
14958,29,Admin,married,University Degree,True,True
14959,38,Management,single,University Degree,True,True
14960,43,Technician,married,Basic,True,True
14961,35,Services,married,Basic,True,True
14962,23,Blue-collar,single,Unknown,True,True
14963,24,Blue-collar,married,Basic,True,True
14964,55,Admin,single,High School,True,True
14965,37,Entrepreneur,divorced,High School,True,True
14966,29,Self-employed,single,University Degree,True,True
14967,29,Admin,married,University Degree,True,True
14968,30,Admin,single,University Degree,True,True
14969,29,Admin,married,University Degree,True,True
14970,44,Blue-collar,married,Basic,True,True
14971,33,Technician,divorced,Professional Course,True,True
14972,32,Admin,single,High School,True,True
14973,33,Services,single,High School,True,True
14974,49,Blue-collar,divorced,Basic,True,True
14975,32,Admin,single,Basic,True,True
14976,33,Management,married,University Degree,True,True
14977,23,Retired,single,Professional Course,True,True
14978,30,Technician,married,High School,True,True
14979,52,Technician,married,Professional Course,True,True
14980,36,Management,married,University Degree,True,True
14981,32,Admin,single,Basic,True,True
14982,32,Admin,single,High School,True,True
14983,36,Admin,divorced,University Degree,True,True
14984,36,Blue-collar,married,Basic,True,True
14985,28,Self-employed,single,High School,True,True
14986,25,Admin,married,High School,True,True
14987,37,Blue-collar,married,High School,True,True
14988,36,Blue-collar,married,Basic,True,True
14989,40,Management,single,University Degree,True,True
14990,30,Admin,single,University Degree,True,True
14991,30,Admin,single,University Degree,True,True
14992,35,Blue-collar,married,Basic,True,True
14993,30,Admin,married,Basic,True,True
14994,39,Blue-collar,married,Basic,True,True
14995,24,Student,single,University Degree,True,True
14996,37,Blue-collar,married,Basic,True,True
14997,28,Admin,single,High School,True,True
14998,26,Technician,single,University Degree,True,True
14999,36,Blue-collar,married,Basic,True,True
15000,34,Entrepreneur,married,Professional Course,True,True
15001,30,Admin,married,Basic,True,True
15002,38,Blue-collar,married,Basic,True,True
15003,36,Blue-collar,married,Basic,True,True
15004,29,Admin,married,High School,True,True
15005,44,Technician,single,Professional Course,True,True
15006,28,Blue-collar,single,Basic,True,True
15007,34,Entrepreneur,married,Professional Course,True,True
15008,41,Technician,married,Professional Course,True,True
15009,32,Blue-collar,married,Basic,True,True
15010,24,Services,single,High School,True,True
15011,25,Blue-collar,married,Basic,True,True
15012,26,Services,single,High School,True,True
15013,42,Services,married,High School,True,True
15014,44,Technician,single,Professional Course,True,True
15015,47,Blue-collar,married,Basic,True,True
15016,25,Blue-collar,married,Basic,True,True
15017,35,Entrepreneur,single,University Degree,True,True
15018,35,Unemployed,married,High School,True,True
15019,26,Blue-collar,married,Basic,True,True
15020,31,Blue-collar,married,Basic,True,True
15021,54,Blue-collar,married,Basic,True,True
15022,25,Blue-collar,married,Basic,True,True
15023,36,Blue-collar,married,Basic,True,True
15024,35,Self-employed,married,University Degree,True,True
15025,55,Housemaid,divorced,Unknown,True,True
15026,26,Technician,divorced,Unknown,True,True
15027,40,Services,married,Basic,True,True
15028,49,Services,single,High School,True,True
15029,49,Self-employed,married,University Degree,True,True
15030,40,Services,married,Basic,True,True
15031,24,Services,single,High School,True,True
15032,35,Self-employed,married,University Degree,True,True
15033,35,Blue-collar,single,High School,True,True
15034,24,Blue-collar,single,Basic,True,True
15035,48,Admin,married,High School,True,True
15036,28,Blue-collar,single,Basic,True,True
15037,30,Blue-collar,single,Basic,True,True
15038,45,Services,married,Basic,True,True
15039,44,Admin,married,University Degree,True,True
15040,32,Admin,married,University Degree,True,True
15041,29,Admin,single,University Degree,True,True
15042,32,Admin,married,University Degree,True,True
15043,45,Admin,single,University Degree,True,True
15044,49,Technician,divorced,High School,True,True
15045,31,Services,single,Basic,True,True
15046,43,Blue-collar,single,Basic,True,True
15047,49,Services,single,High School,True,True
15048,31,Student,single,University Degree,True,True
15049,29,Admin,single,University Degree,True,True
15050,31,Student,single,University Degree,True,True
15051,27,Blue-collar,single,Basic,True,True
15052,49,Technician,divorced,High School,True,True
15053,31,Student,single,University Degree,True,True
15054,27,Blue-collar,single,Basic,True,True
15055,27,Blue-collar,single,Basic,True,True
15056,27,Blue-collar,single,Basic,True,True
15057,47,Blue-collar,divorced,Basic,True,True
15058,49,Technician,divorced,High School,True,True
15059,32,Entrepreneur,married,Basic,True,True
15060,43,Technician,single,University Degree,True,True
15061,43,Technician,married,Basic,True,True
15062,26,Technician,single,High School,True,True
15063,43,Technician,single,University Degree,True,True
15064,49,Self-employed,married,Basic,True,True
15065,31,Self-employed,divorced,University Degree,True,True
15066,49,Admin,single,University Degree,True,True
15067,27,Blue-collar,single,Basic,True,True
15068,43,Technician,single,University Degree,True,True
15069,52,Technician,married,Professional Course,True,True
15070,24,Technician,single,Basic,True,True
15071,37,Blue-collar,married,Basic,True,True
15072,27,Admin,single,High School,True,True
15073,27,Admin,single,High School,True,True
15074,27,Blue-collar,single,Basic,True,True
15075,42,Entrepreneur,married,Basic,True,True
15076,27,Admin,single,High School,True,True
15077,30,Blue-collar,married,Basic,True,True
15078,41,Entrepreneur,married,Professional Course,True,True
15079,33,Management,single,Basic,True,True
15080,34,Blue-collar,married,Basic,True,True
15081,50,Blue-collar,married,Unknown,True,True
15082,50,Blue-collar,married,Unknown,True,True
15083,49,Admin,single,University Degree,True,True
15084,50,Blue-collar,married,Unknown,True,True
15085,33,Management,single,Basic,True,True
15086,30,Unemployed,married,Professional Course,True,True
15087,50,Blue-collar,married,Unknown,True,True
15088,39,Admin,divorced,High School,True,True
15089,27,Unemployed,single,University Degree,True,True
15090,34,Technician,single,Professional Course,True,True
15091,50,Blue-collar,married,Unknown,True,True
15092,42,Housemaid,married,Basic,True,True
15093,34,Technician,single,Professional Course,True,True
15094,50,Blue-collar,married,Unknown,True,True
15095,30,Entrepreneur,single,University Degree,True,True
15096,50,Blue-collar,married,Unknown,True,True
15097,25,Blue-collar,single,Basic,True,True
15098,58,Blue-collar,divorced,Basic,True,True
15099,31,Admin,single,University Degree,True,True
15100,47,Blue-collar,married,Basic,True,True
15101,50,Blue-collar,married,Unknown,True,True
15102,51,Blue-collar,married,Basic,True,True
15103,29,Admin,single,University Degree,True,True
15104,59,Retired,single,High School,True,True
15105,24,Admin,single,High School,True,True
15106,24,Admin,single,High School,True,True
15107,30,Technician,married,Basic,True,True
15108,35,Admin,married,High School,True,True
15109,24,Admin,single,High School,True,True
15110,25,Blue-collar,married,Basic,True,True
15111,24,Admin,single,High School,True,True
15112,24,Admin,single,High School,True,True
15113,24,Admin,single,High School,True,True
15114,32,Technician,married,University Degree,True,True
15115,29,Unemployed,married,University Degree,True,True
15116,42,Housemaid,married,Basic,True,True
15117,39,Housemaid,divorced,Basic,True,True
15118,29,Unemployed,married,University Degree,True,True
15119,23,Management,single,University Degree,True,True
15120,23,Management,single,University Degree,True,True
15121,27,Unemployed,single,University Degree,True,True
15122,41,Entrepreneur,divorced,Basic,True,True
15123,41,Entrepreneur,divorced,Basic,True,True
15124,34,Blue-collar,married,Basic,True,True
15125,38,Management,married,University Degree,True,True
15126,23,Management,single,University Degree,True,True
15127,35,Blue-collar,married,Basic,True,True
15128,39,Housemaid,divorced,Basic,True,True
15129,41,Entrepreneur,divorced,Basic,True,True
15130,58,Retired,married,High School,True,True
15131,58,Retired,married,High School,True,True
15132,58,Retired,married,High School,True,True
15133,33,Technician,divorced,University Degree,True,True
15134,34,Admin,unknown,University Degree,True,True
15135,24,Admin,single,High School,True,True
15136,35,Self-employed,married,University Degree,True,True
15137,27,Student,single,University Degree,True,True
15138,27,Student,single,University Degree,True,True
15139,27,Student,single,University Degree,True,True
15140,49,Admin,married,High School,True,True
15141,45,Services,married,Basic,True,True
15142,27,Admin,single,High School,True,True
15143,45,Services,married,Basic,True,True
15144,32,Admin,single,University Degree,True,True
15145,27,Blue-collar,married,Basic,True,True
15146,49,Technician,divorced,High School,True,True
15147,45,Services,married,Basic,True,True
15148,32,Admin,single,University Degree,True,True
15149,54,Blue-collar,married,Basic,True,True
15150,33,Services,divorced,High School,True,True
15151,27,Student,single,University Degree,True,True
15152,29,Technician,married,High School,True,True
15153,36,Technician,single,Professional Course,True,True
15154,25,Technician,single,Professional Course,True,True
15155,32,Admin,single,University Degree,True,True
15156,32,Self-employed,single,University Degree,True,True
15157,24,Services,single,High School,True,True
15158,50,Entrepreneur,married,Basic,True,True
15159,26,Admin,single,University Degree,True,True
15160,26,Admin,single,University Degree,True,True
15161,43,Services,married,High School,True,True
15162,33,Technician,single,Professional Course,True,True
15163,39,Blue-collar,married,Basic,True,True
15164,43,Blue-collar,married,Basic,True,True
15165,50,Technician,married,Professional Course,True,True
15166,23,Services,single,High School,True,True
15167,50,Blue-collar,single,Basic,True,True
15168,23,Management,single,University Degree,True,True
15169,33,Services,single,High School,True,True
15170,30,Blue-collar,married,Basic,True,True
15171,41,Blue-collar,divorced,High School,True,True
15172,26,Admin,single,High School,True,True
15173,25,Blue-collar,married,Basic,True,True
15174,40,Housemaid,divorced,High School,True,True
15175,29,Admin,single,Basic,True,True
15176,29,Blue-collar,single,High School,True,True
15177,57,Entrepreneur,married,Unknown,True,True
15178,29,Unemployed,married,University Degree,True,True
15179,24,Technician,single,Basic,True,True
15180,32,Blue-collar,married,Basic,True,True
15181,26,Blue-collar,single,Basic,True,True
15182,24,Technician,single,Basic,True,True
15183,32,Management,divorced,University Degree,True,True
15184,35,Technician,married,Professional Course,True,True
15185,56,Admin,divorced,Basic,True,True
15186,42,Entrepreneur,married,Basic,True,True
15187,23,Management,single,University Degree,True,True
15188,25,Blue-collar,married,Basic,True,True
15189,26,Housemaid,married,Basic,True,True
15190,49,Blue-collar,single,Basic,True,True
15191,29,Unemployed,married,University Degree,True,True
15192,26,Housemaid,married,Basic,True,True
15193,55,Housemaid,divorced,Unknown,True,True
15194,29,Admin,single,University Degree,True,True
15195,24,Technician,single,Basic,True,True
15196,23,Management,single,University Degree,True,True
15197,26,Housemaid,married,Basic,True,True
15198,40,Housemaid,divorced,High School,True,True
15199,28,Admin,single,Basic,True,True
15200,26,Admin,single,High School,True,True
15201,28,Services,single,Basic,True,True
15202,31,Self-employed,unknown,Professional Course,True,True
15203,31,Services,single,High School,True,True
15204,25,Admin,single,University Degree,True,True
15205,52,Blue-collar,divorced,Basic,True,True
15206,35,Technician,married,Professional Course,True,True
15207,35,Admin,divorced,High School,True,True
15208,34,Technician,single,University Degree,True,True
15209,27,Blue-collar,single,Basic,True,True
15210,33,Management,married,University Degree,True,True
15211,28,Blue-collar,single,Unknown,True,True
15212,49,Blue-collar,divorced,Basic,True,True
15213,50,Admin,divorced,University Degree,True,True
15214,29,Unemployed,married,University Degree,True,True
15215,31,Blue-collar,divorced,Basic,True,True
15216,28,Blue-collar,single,Unknown,True,True
15217,56,Admin,divorced,Basic,True,True
15218,28,Blue-collar,single,Unknown,True,True
15219,31,Technician,married,Basic,True,True
15220,27,Admin,single,High School,True,True
15221,50,Entrepreneur,married,Basic,True,True
15222,24,Services,single,Basic,True,True
15223,25,Blue-collar,married,Basic,True,True
15224,31,Self-employed,divorced,University Degree,True,True
15225,35,Blue-collar,married,Basic,True,True
15226,39,Admin,married,High School,True,True
15227,29,Unemployed,married,University Degree,True,True
15228,24,Blue-collar,single,Basic,True,True
15229,44,Blue-collar,married,Basic,True,True
15230,37,Blue-collar,married,Basic,True,True
15231,50,Blue-collar,married,Unknown,True,True
15232,50,Blue-collar,married,Unknown,True,True
15233,43,Admin,married,Basic,True,True
15234,25,Blue-collar,married,Basic,True,True
15235,48,Admin,married,High School,True,True
15236,41,Technician,married,Professional Course,True,True
15237,27,Blue-collar,married,Basic,True,True
15238,27,Technician,single,Professional Course,True,True
15239,33,Blue-collar,single,Basic,True,True
15240,46,Blue-collar,married,Basic,True,True
15241,35,Unknown,single,High School,True,True
15242,50,Blue-collar,married,Unknown,True,True
15243,50,Blue-collar,married,Unknown,True,True
15244,32,Admin,single,High School,True,True
15245,33,Admin,married,University Degree,True,True
15246,25,Admin,single,University Degree,True,True
15247,35,Self-employed,married,University Degree,True,True
15248,35,Blue-collar,married,Basic,True,True
15249,27,Blue-collar,divorced,Unknown,True,True
15250,59,Retired,single,High School,True,True
15251,37,Blue-collar,single,Basic,True,True
15252,33,Admin,married,University Degree,True,True
15253,50,Blue-collar,married,Unknown,True,True
15254,32,Management,single,University Degree,True,True
15255,45,Admin,divorced,University Degree,True,True
15256,44,Technician,single,Professional Course,True,True
15257,42,Entrepreneur,married,Basic,True,True
15258,42,Self-employed,single,Professional Course,True,True
15259,24,Technician,single,Basic,True,True
15260,27,Admin,single,University Degree,True,True
15261,44,Technician,single,Professional Course,True,True
15262,25,Services,single,Basic,True,True
15263,25,Services,single,Basic,True,True
15264,23,Technician,married,Professional Course,True,True
15265,57,Technician,married,Basic,True,True
15266,26,Services,single,High School,True,True
15267,52,Technician,married,Professional Course,True,True
15268,32,Admin,single,Basic,True,True
15269,26,Admin,married,High School,True,True
15270,28,Blue-collar,single,Unknown,True,True
15271,30,Blue-collar,married,Basic,True,True
15272,28,Blue-collar,single,Basic,True,True
15273,50,Entrepreneur,married,Basic,True,True
15274,32,Admin,married,University Degree,True,True
15275,49,Technician,divorced,High School,True,True
15276,38,Entrepreneur,married,Basic,True,True
15277,38,Services,divorced,High School,True,True
15278,24,Technician,single,Basic,True,True
15279,36,Technician,single,Professional Course,True,True
15280,36,Admin,married,University Degree,True,True
15281,48,Unemployed,married,Basic,True,True
15282,35,Unemployed,divorced,Basic,True,True
15283,24,Admin,single,High School,True,True
15284,46,Admin,single,University Degree,True,True
15285,46,Admin,single,University Degree,True,True
15286,29,Admin,married,University Degree,True,True
15287,29,Blue-collar,single,Professional Course,True,True
15288,50,Technician,married,Professional Course,True,True
15289,31,Self-employed,unknown,Professional Course,True,True
15290,49,Admin,divorced,High School,True,True
15291,37,Admin,single,University Degree,True,True
15292,30,Technician,single,University Degree,True,True
15293,24,Technician,single,Basic,True,True
15294,42,Services,married,High School,True,True
15295,49,Admin,divorced,High School,True,True
15296,32,Blue-collar,married,Basic,True,True
15297,27,Blue-collar,divorced,Unknown,True,True
15298,28,Blue-collar,married,Basic,True,True
15299,52,Housemaid,single,University Degree,True,True
15300,57,Admin,married,High School,True,True
15301,39,Admin,married,High School,True,True
15302,25,Blue-collar,married,Basic,True,True
15303,25,Services,single,High School,True,True
15304,41,Blue-collar,married,Basic,True,True
15305,22,Admin,single,High School,True,True
15306,32,Services,married,High School,True,True
15307,32,Services,single,High School,True,True
15308,53,Services,divorced,Basic,True,True
15309,29,Admin,single,High School,True,True
15310,35,Blue-collar,married,Basic,True,True
15311,37,Technician,married,Professional Course,True,True
15312,32,Services,married,High School,True,True
15313,34,Services,married,High School,True,True
15314,22,Blue-collar,single,Basic,True,True
15315,32,Self-employed,married,University Degree,True,True
15316,41,Blue-collar,married,Basic,True,True
15317,37,Technician,married,Professional Course,True,True
15318,39,Housemaid,married,Basic,True,True
15319,31,Blue-collar,single,Basic,True,True
15320,39,Blue-collar,married,Basic,True,True
15321,37,Management,married,University Degree,True,True
15322,30,Blue-collar,married,Basic,True,True
15323,35,Technician,single,University Degree,True,True
15324,46,Admin,single,University Degree,True,True
15325,47,Technician,married,Professional Course,True,True
15326,53,Management,married,High School,True,True
15327,38,Entrepreneur,married,Basic,True,True
15328,42,Entrepreneur,married,University Degree,True,True
15329,31,Self-employed,single,University Degree,True,True
15330,51,Housemaid,married,High School,True,True
15331,29,Admin,single,High School,True,True
15332,53,Services,divorced,Basic,True,True
15333,46,Admin,married,University Degree,True,True
15334,48,Admin,married,High School,True,True
15335,38,Technician,single,Professional Course,True,True
15336,26,Admin,single,High School,True,True
15337,31,Technician,single,University Degree,True,True
15338,30,Technician,married,Professional Course,True,True
15339,42,Admin,single,University Degree,True,True
15340,40,Services,divorced,Basic,True,True
15341,27,Admin,married,University Degree,True,True
15342,28,Technician,married,Basic,True,True
15343,28,Blue-collar,single,Basic,True,True
15344,57,Blue-collar,married,High School,True,True
15345,57,Blue-collar,married,High School,True,True
15346,27,Admin,married,University Degree,True,True
15347,35,Admin,single,University Degree,True,True
15348,37,Admin,married,High School,True,True
15349,35,Admin,single,University Degree,True,True
15350,42,Blue-collar,married,Basic,True,True
15351,35,Admin,single,University Degree,True,True
15352,36,Admin,married,High School,True,True
15353,31,Admin,single,Basic,True,True
15354,32,Blue-collar,single,Basic,True,True
15355,32,Blue-collar,single,Basic,True,True
15356,32,Blue-collar,single,Basic,True,True
15357,35,Admin,single,University Degree,True,True
15358,32,Blue-collar,single,Basic,True,True
15359,32,Services,married,High School,True,True
15360,27,Admin,single,University Degree,True,True
15361,33,Management,single,University Degree,True,True
15362,29,Management,single,Basic,True,True
15363,35,Blue-collar,married,Basic,True,True
15364,29,Management,single,Basic,True,True
15365,52,Retired,married,Basic,True,True
15366,56,Admin,married,University Degree,True,True
15367,27,Admin,single,High School,True,True
15368,29,Admin,single,High School,True,True
15369,31,Technician,single,University Degree,True,True
15370,30,Admin,married,University Degree,True,True
15371,39,Self-employed,married,University Degree,True,True
15372,29,Blue-collar,single,High School,True,True
15373,29,Technician,single,High School,True,True
15374,37,Entrepreneur,single,Professional Course,True,True
15375,26,Technician,married,University Degree,True,True
15376,27,Services,single,High School,True,True
15377,43,Blue-collar,married,Basic,True,True
15378,29,Management,single,Basic,True,True
15379,43,Blue-collar,married,Basic,True,True
15380,46,Blue-collar,married,Basic,True,True
15381,46,Blue-collar,married,Basic,True,True
15382,36,Blue-collar,married,Basic,True,True
15383,46,Blue-collar,married,Basic,True,True
15384,29,Technician,single,Professional Course,True,True
15385,25,Blue-collar,single,Basic,True,True
15386,36,Admin,married,Professional Course,True,True
15387,30,Blue-collar,married,Basic,True,True
15388,33,Admin,single,High School,True,True
15389,31,Technician,married,High School,True,True
15390,53,Blue-collar,married,Basic,True,True
15391,26,Blue-collar,single,High School,True,True
15392,26,Blue-collar,single,High School,True,True
15393,50,Self-employed,married,Basic,True,True
15394,33,Admin,single,High School,True,True
15395,31,Admin,married,University Degree,True,True
15396,25,Services,married,High School,True,True
15397,45,Blue-collar,divorced,Basic,True,True
15398,24,Blue-collar,single,High School,True,True
15399,31,Services,divorced,High School,True,True
15400,24,Blue-collar,single,High School,True,True
15401,56,Admin,married,University Degree,True,True
15402,30,Unemployed,divorced,High School,True,True
15403,28,Services,divorced,High School,True,True
15404,54,Blue-collar,married,Basic,True,True
15405,31,Technician,single,Unknown,True,True
15406,27,Services,married,High School,True,True
15407,37,Blue-collar,divorced,Basic,True,True
15408,38,Blue-collar,married,Basic,True,True
15409,22,Blue-collar,single,Basic,True,True
15410,38,Blue-collar,married,Basic,True,True
15411,37,Blue-collar,married,Basic,True,True
15412,32,Admin,single,University Degree,True,True
15413,56,Admin,married,University Degree,True,True
15414,34,Admin,single,High School,True,True
15415,29,Services,single,University Degree,True,True
15416,50,Services,married,High School,True,True
15417,56,Admin,married,University Degree,True,True
15418,41,Self-employed,married,Basic,True,True
15419,44,Services,divorced,High School,True,True
15420,29,Services,single,University Degree,True,True
15421,57,Retired,single,University Degree,True,True
15422,26,Services,single,High School,True,True
15423,26,Admin,single,University Degree,True,True
15424,33,Blue-collar,married,Basic,True,True
15425,30,Admin,married,University Degree,True,True
15426,38,Services,married,High School,True,True
15427,35,Blue-collar,single,Basic,True,True
15428,29,Blue-collar,single,Basic,True,True
15429,37,Blue-collar,married,Basic,True,True
15430,33,Admin,married,University Degree,True,True
15431,28,Management,single,University Degree,True,True
15432,42,Admin,married,University Degree,True,True
15433,42,Admin,married,University Degree,True,True
15434,57,Blue-collar,married,Basic,True,True
15435,22,Blue-collar,single,Basic,True,True
15436,30,Blue-collar,married,High School,True,True
15437,57,Blue-collar,married,Basic,True,True
15438,31,Blue-collar,divorced,Basic,True,True
15439,33,Admin,married,High School,True,True
15440,46,Admin,single,University Degree,True,True
15441,49,Unemployed,divorced,University Degree,True,True
15442,26,Blue-collar,married,Basic,True,True
15443,47,Blue-collar,married,Basic,True,True
15444,49,Technician,married,Professional Course,True,True
15445,36,Management,single,University Degree,True,True
15446,44,Services,married,Basic,True,True
15447,49,Technician,married,Professional Course,True,True
15448,45,Housemaid,married,University Degree,True,True
15449,47,Technician,divorced,Professional Course,True,True
15450,32,Services,single,Professional Course,True,True
15451,45,Admin,divorced,University Degree,True,True
15452,45,Housemaid,divorced,Basic,True,True
15453,44,Entrepreneur,married,Professional Course,True,True
15454,25,Entrepreneur,single,Basic,True,True
15455,25,Entrepreneur,single,Basic,True,True
15456,37,Entrepreneur,married,Basic,True,True
15457,30,Admin,married,High School,True,True
15458,26,Blue-collar,married,Basic,True,True
15459,46,Blue-collar,married,Basic,True,True
15460,36,Housemaid,divorced,Basic,True,True
15461,26,Blue-collar,married,Basic,True,True
15462,30,Unemployed,divorced,High School,True,True
15463,49,Services,divorced,Basic,True,True
15464,51,Services,married,Basic,True,True
15465,31,Admin,single,University Degree,True,True
15466,50,Admin,divorced,High School,True,True
15467,25,Services,single,High School,True,True
15468,53,Services,divorced,Basic,True,True
15469,45,Blue-collar,divorced,Basic,True,True
15470,45,Blue-collar,divorced,Basic,True,True
15471,35,Technician,married,University Degree,True,True
15472,26,Admin,single,High School,True,True
15473,49,Services,divorced,Basic,True,True
15474,57,Retired,divorced,Basic,True,True
15475,59,Management,married,Basic,True,True
15476,35,Technician,married,University Degree,True,True
15477,32,Blue-collar,single,Basic,True,True
15478,24,Blue-collar,single,Basic,True,True
15479,43,Blue-collar,married,Basic,True,True
15480,60,Admin,divorced,High School,True,True
15481,60,Admin,divorced,High School,True,True
15482,33,Services,married,Basic,True,True
15483,46,Admin,single,University Degree,True,True
15484,31,Technician,divorced,High School,True,True
15485,56,Blue-collar,married,Basic,True,True
15486,25,Admin,single,University Degree,True,True
15487,43,Blue-collar,married,Basic,True,True
15488,43,Technician,single,University Degree,True,True
15489,33,Management,single,University Degree,True,True
15490,42,Admin,married,University Degree,True,True
15491,52,Admin,married,High School,True,True
15492,30,Admin,married,University Degree,True,True
15493,33,Admin,married,High School,True,True
15494,37,Blue-collar,married,Basic,True,True
15495,27,Technician,single,Basic,True,True
15496,53,Self-employed,married,University Degree,True,True
15497,37,Technician,married,Professional Course,True,True
15498,46,Admin,single,University Degree,True,True
15499,34,Admin,single,High School,True,True
15500,39,Blue-collar,married,Basic,True,True
15501,38,Entrepreneur,married,Basic,True,True
15502,26,Services,single,High School,True,True
15503,42,Admin,single,University Degree,True,True
15504,47,Technician,married,Professional Course,True,True
15505,29,Management,single,Basic,True,True
15506,46,Management,divorced,University Degree,True,True
15507,37,Entrepreneur,single,Professional Course,True,True
15508,38,Entrepreneur,married,Basic,True,True
15509,43,Blue-collar,married,High School,True,True
15510,30,Admin,married,High School,True,True
15511,47,Admin,single,University Degree,True,True
15512,20,Student,single,University Degree,True,True
15513,33,Entrepreneur,married,Basic,True,True
15514,25,Blue-collar,single,Basic,True,True
15515,24,Technician,single,Professional Course,True,True
15516,38,Entrepreneur,married,Basic,True,True
15517,25,Technician,single,University Degree,True,True
15518,56,Admin,married,University Degree,True,True
15519,41,Admin,single,University Degree,True,True
15520,37,Technician,married,Professional Course,True,True
15521,29,Management,single,Basic,True,True
15522,26,Admin,single,High School,True,True
15523,35,Technician,single,University Degree,True,True
15524,49,Technician,married,Professional Course,True,True
15525,41,Self-employed,married,Basic,True,True
15526,25,Technician,single,High School,True,True
15527,39,Blue-collar,single,Basic,True,True
15528,31,Blue-collar,single,Basic,True,True
15529,45,Housemaid,divorced,Basic,True,True
15530,47,Admin,married,High School,True,True
15531,37,Technician,married,Professional Course,True,True
15532,44,Self-employed,married,High School,True,True
15533,33,Technician,married,High School,True,True
15534,36,Blue-collar,married,Basic,True,True
15535,56,Admin,married,University Degree,True,True
15536,36,Admin,divorced,High School,True,True
15537,41,Self-employed,married,Basic,True,True
15538,30,Technician,married,Professional Course,True,True
15539,38,Services,married,High School,True,True
15540,60,Admin,divorced,High School,True,True
15541,51,Retired,married,Basic,True,True
15542,39,Blue-collar,single,Basic,True,True
15543,44,Services,married,Basic,True,True
15544,41,Housemaid,married,High School,True,True
15545,24,Blue-collar,married,Basic,True,True
15546,28,Admin,married,University Degree,True,True
15547,26,Blue-collar,married,Basic,True,True
15548,31,Services,single,University Degree,True,True
15549,29,Admin,married,Basic,True,True
15550,56,Admin,married,University Degree,True,True
15551,29,Services,single,High School,True,True
15552,32,Entrepreneur,single,University Degree,True,True
15553,26,Services,single,High School,True,True
15554,31,Technician,married,University Degree,True,True
15555,36,Services,divorced,Basic,True,True
15556,28,Technician,single,University Degree,True,True
15557,24,Technician,single,Unknown,True,True
15558,43,Blue-collar,married,Basic,True,True
15559,36,Housemaid,single,Basic,True,True
15560,26,Services,single,High School,True,True
15561,24,Blue-collar,single,Basic,True,True
15562,25,Services,single,Unknown,True,True
15563,28,Admin,single,Unknown,True,True
15564,26,Services,single,High School,True,True
15565,28,Admin,single,High School,True,True
15566,35,Blue-collar,married,Basic,True,True
15567,53,Blue-collar,married,Basic,True,True
15568,21,Blue-collar,single,Basic,True,True
15569,29,Entrepreneur,married,Professional Course,True,True
15570,33,Admin,married,University Degree,True,True
15571,41,Self-employed,married,Basic,True,True
15572,39,Blue-collar,married,Basic,True,True
15573,31,Blue-collar,single,University Degree,True,True
15574,53,Technician,married,Professional Course,True,True
