client_id,cons_price_idx,euribor_three_months,last_contact_date
19884,93.444,4.966,2022-08-29
19885,93.444,4.966,2022-08-25
19886,93.444,4.966,2022-08-18
19887,93.444,4.966,2022-08-03
19888,93.444,4.966,2022-08-17
19889,93.444,4.966,2022-08-03
19890,93.444,4.966,2022-08-18
19891,93.444,4.966,2022-08-08
19892,93.444,4.966,2022-08-13
19893,93.444,4.966,2022-08-31
19894,93.444,4.966,2022-08-17
19895,93.444,4.966,2022-08-24
19896,93.444,4.966,2022-08-16
19897,93.444,4.966,2022-08-02
19898,93.444,4.966,2022-08-30
19899,93.444,4.966,2022-08-03
19900,93.444,4.966,2022-08-13
19901,93.444,4.966,2022-08-01
19902,93.444,4.966,2022-08-27
19903,93.444,4.966,2022-08-22
19904,93.444,4.966,2022-08-20
19905,93.444,4.966,2022-08-01
19906,93.444,4.966,2022-08-06
19907,93.444,4.966,2022-08-24
19908,93.444,4.966,2022-08-01
19909,93.444,4.966,2022-08-02
19910,93.444,4.966,2022-08-17
19911,93.444,4.966,2022-08-25
19912,93.444,4.966,2022-08-02
19913,93.444,4.966,2022-08-19
19914,93.444,4.966,2022-08-18
19915,93.444,4.966,2022-08-03
19916,93.444,4.966,2022-08-26
19917,93.444,4.966,2022-08-17
19918,93.444,4.966,2022-08-13
19919,93.444,4.966,2022-08-20
19920,93.444,4.966,2022-08-02
19921,93.444,4.966,2022-08-27
19922,93.444,4.966,2022-08-02
19923,93.444,4.966,2022-08-02
19924,93.444,4.966,2022-08-24
19925,93.444,4.966,2022-08-27
19926,93.444,4.966,2022-08-06
19927,93.444,4.966,2022-08-04
19928,93.444,4.966,2022-08-25
19929,93.444,4.966,2022-08-10
19930,93.444,4.966,2022-08-24
19931,93.444,4.966,2022-08-01
19932,93.444,4.966,2022-08-16
19933,93.444,4.966,2022-08-28
19934,93.444,4.966,2022-08-16
19935,93.444,4.966,2022-08-03
19936,93.444,4.966,2022-08-31
19937,93.444,4.966,2022-08-22
19938,93.444,4.966,2022-08-07
19939,93.444,4.966,2022-08-22
19940,93.444,4.966,2022-08-11
19941,93.444,4.966,2022-08-08
19942,93.444,4.966,2022-08-01
19943,93.444,4.966,2022-08-16
19944,93.444,4.966,2022-08-21
19945,93.444,4.966,2022-08-25
19946,93.444,4.966,2022-08-20
19947,93.444,4.966,2022-08-09
19948,93.444,4.966,2022-08-28
19949,93.444,4.966,2022-08-08
19950,93.444,4.966,2022-08-17
19951,93.444,4.966,2022-08-29
19952,93.444,4.966,2022-08-23
19953,93.444,4.966,2022-08-08
19954,93.444,4.966,2022-08-08
19955,93.444,4.966,2022-08-16
19956,93.444,4.966,2022-08-06
19957,93.444,4.966,2022-08-05
19958,93.444,4.966,2022-08-30
19959,93.444,4.966,2022-08-14
19960,93.444,4.966,2022-08-12
19961,93.444,4.966,2022-08-02
19962,93.444,4.966,2022-08-30
19963,93.444,4.966,2022-08-15
19964,93.444,4.966,2022-08-27
19965,93.444,4.966,2022-08-12
19966,93.444,4.966,2022-08-22
19967,93.444,4.966,2022-08-17
19968,93.444,4.966,2022-08-03
19969,93.444,4.966,2022-08-21
19970,93.444,4.966,2022-08-17
19971,93.444,4.966,2022-08-20
19972,93.444,4.966,2022-08-30
19973,93.444,4.966,2022-08-26
19974,93.444,4.966,2022-08-09
19975,93.444,4.966,2022-08-15
19976,93.444,4.966,2022-08-12
19977,93.444,4.966,2022-08-28
19978,93.444,4.966,2022-08-10
19979,93.444,4.966,2022-08-16
19980,93.444,4.966,2022-08-17
19981,93.444,4.966,2022-08-31
19982,93.444,4.966,2022-08-26
19983,93.444,4.966,2022-08-05
19984,93.444,4.966,2022-08-30
19985,93.444,4.966,2022-08-28
19986,93.444,4.966,2022-08-15
19987,93.444,4.966,2022-08-31
19988,93.444,4.966,2022-08-03
19989,93.444,4.966,2022-08-30
19990,93.444,4.966,2022-08-01
19991,93.444,4.966,2022-08-05
19992,93.444,4.966,2022-08-20
19993,93.444,4.966,2022-08-01
19994,93.444,4.966,2022-08-08
19995,93.444,4.966,2022-08-09
19996,93.444,4.966,2022-08-11
19997,93.444,4.966,2022-08-31
19998,93.444,4.966,2022-08-05
19999,93.444,4.966,2022-08-23
20000,93.444,4.966,2022-08-20
20001,93.444,4.966,2022-08-22
20002,93.444,4.966,2022-08-19
20003,93.444,4.966,2022-08-06
20004,93.444,4.966,2022-08-09
20005,93.444,4.966,2022-08-10
20006,93.444,4.966,2022-08-16
20007,93.444,4.966,2022-08-22
20008,93.444,4.966,2022-08-11
20009,93.444,4.966,2022-08-02
20010,93.444,4.966,2022-08-18
20011,93.444,4.966,2022-08-04
20012,93.444,4.966,2022-08-03
20013,93.444,4.966,2022-08-07
20014,93.444,4.966,2022-08-28
20015,93.444,4.966,2022-08-12
20016,93.444,4.966,2022-08-27
20017,93.444,4.966,2022-08-03
20018,93.444,4.966,2022-08-21
20019,93.444,4.966,2022-08-28
20020,93.444,4.966,2022-08-19
20021,93.444,4.966,2022-08-13
20022,93.444,4.966,2022-08-20
20023,93.444,4.966,2022-08-15
20024,93.444,4.966,2022-08-12
20025,93.444,4.966,2022-08-19
20026,93.444,4.966,2022-08-10
20027,93.444,4.965,2022-08-22
20028,93.444,4.965,2022-08-22
20029,93.444,4.965,2022-08-22
20030,93.444,4.965,2022-08-22
20031,93.444,4.965,2022-08-03
20032,93.444,4.965,2022-08-20
20033,93.444,4.965,2022-08-05
20034,93.444,4.965,2022-08-24
20035,93.444,4.965,2022-08-21
20036,93.444,4.965,2022-08-03
20037,93.444,4.965,2022-08-27
20038,93.444,4.965,2022-08-14
20039,93.444,4.965,2022-08-02
20040,93.444,4.965,2022-08-19
20041,93.444,4.965,2022-08-07
20042,93.444,4.965,2022-08-29
20043,93.444,4.965,2022-08-20
20044,93.444,4.965,2022-08-10
20045,93.444,4.965,2022-08-01
20046,93.444,4.965,2022-08-02
20047,93.444,4.965,2022-08-30
20048,93.444,4.965,2022-08-05
20049,93.444,4.965,2022-08-12
20050,93.444,4.965,2022-08-17
20051,93.444,4.965,2022-08-13
20052,93.444,4.965,2022-08-06
20053,93.444,4.965,2022-08-29
20054,93.444,4.965,2022-08-07
20055,93.444,4.965,2022-08-01
20056,93.444,4.965,2022-08-14
20057,93.444,4.965,2022-08-22
20058,93.444,4.965,2022-08-04
20059,93.444,4.965,2022-08-31
20060,93.444,4.965,2022-08-18
20061,93.444,4.965,2022-08-31
20062,93.444,4.965,2022-08-25
20063,93.444,4.965,2022-08-15
20064,93.444,4.965,2022-08-11
20065,93.444,4.965,2022-08-31
20066,93.444,4.965,2022-08-27
20067,93.444,4.965,2022-08-11
20068,93.444,4.965,2022-08-06
20069,93.444,4.965,2022-08-15
20070,93.444,4.965,2022-08-17
20071,93.444,4.965,2022-08-26
20072,93.444,4.965,2022-08-20
20073,93.444,4.965,2022-08-05
20074,93.444,4.965,2022-08-25
20075,93.444,4.965,2022-08-24
20076,93.444,4.965,2022-08-21
20077,93.444,4.965,2022-08-30
20078,93.444,4.965,2022-08-17
20079,93.444,4.965,2022-08-02
20080,93.444,4.965,2022-08-28
20081,93.444,4.965,2022-08-22
20082,93.444,4.965,2022-08-25
20083,93.444,4.965,2022-08-10
20084,93.444,4.965,2022-08-23
20085,93.444,4.965,2022-08-30
20086,93.444,4.965,2022-08-24
20087,93.444,4.965,2022-08-28
20088,93.444,4.965,2022-08-20
20089,93.444,4.965,2022-08-25
20090,93.444,4.965,2022-08-27
20091,93.444,4.965,2022-08-13
20092,93.444,4.965,2022-08-21
20093,93.444,4.965,2022-08-14
20094,93.444,4.965,2022-08-15
20095,93.444,4.965,2022-08-11
20096,93.444,4.965,2022-08-11
20097,93.444,4.965,2022-08-16
20098,93.444,4.965,2022-08-09
20099,93.444,4.965,2022-08-10
20100,93.444,4.965,2022-08-23
20101,93.444,4.965,2022-08-09
20102,93.444,4.965,2022-08-21
20103,93.444,4.965,2022-08-12
20104,93.444,4.965,2022-08-23
20105,93.444,4.965,2022-08-02
20106,93.444,4.965,2022-08-11
20107,93.444,4.965,2022-08-26
20108,93.444,4.965,2022-08-19
20109,93.444,4.965,2022-08-05
20110,93.444,4.965,2022-08-19
20111,93.444,4.965,2022-08-27
20112,93.444,4.965,2022-08-05
20113,93.444,4.965,2022-08-08
20114,93.444,4.965,2022-08-25
20115,93.444,4.965,2022-08-22
20116,93.444,4.965,2022-08-28
20117,93.444,4.965,2022-08-11
20118,93.444,4.965,2022-08-28
20119,93.444,4.965,2022-08-09
20120,93.444,4.965,2022-08-27
20121,93.444,4.965,2022-08-25
20122,93.444,4.965,2022-08-10
20123,93.444,4.965,2022-08-17
20124,93.444,4.965,2022-08-17
20125,93.444,4.965,2022-08-04
20126,93.444,4.965,2022-08-15
20127,93.444,4.965,2022-08-19
20128,93.444,4.965,2022-08-22
20129,93.444,4.965,2022-08-21
20130,93.444,4.965,2022-08-06
20131,93.444,4.965,2022-08-13
20132,93.444,4.965,2022-08-26
20133,93.444,4.965,2022-08-24
20134,93.444,4.965,2022-08-30
20135,93.444,4.965,2022-08-17
20136,93.444,4.965,2022-08-22
20137,93.444,4.965,2022-08-07
20138,93.444,4.965,2022-08-18
20139,93.444,4.965,2022-08-22
20140,93.444,4.965,2022-08-23
20141,93.444,4.965,2022-08-24
20142,93.444,4.965,2022-08-14
20143,93.444,4.965,2022-08-16
20144,93.444,4.965,2022-08-25
20145,93.444,4.965,2022-08-06
20146,93.444,4.965,2022-08-13
20147,93.444,4.965,2022-08-26
20148,93.444,4.965,2022-08-22
20149,93.444,4.965,2022-08-18
20150,93.444,4.965,2022-08-09
20151,93.444,4.965,2022-08-20
20152,93.444,4.965,2022-08-16
20153,93.444,4.965,2022-08-06
20154,93.444,4.965,2022-08-13
20155,93.444,4.965,2022-08-09
20156,93.444,4.965,2022-08-21
20157,93.444,4.965,2022-08-28
20158,93.444,4.965,2022-08-03
20159,93.444,4.965,2022-08-06
20160,93.444,4.965,2022-08-21
20161,93.444,4.965,2022-08-16
20162,93.444,4.965,2022-08-24
20163,93.444,4.965,2022-08-16
20164,93.444,4.965,2022-08-05
20165,93.444,4.965,2022-08-03
20166,93.444,4.965,2022-08-19
20167,93.444,4.965,2022-08-03
20168,93.444,4.965,2022-08-14
20169,93.444,4.965,2022-08-13
20170,93.444,4.965,2022-08-19
20171,93.444,4.965,2022-08-02
20172,93.444,4.965,2022-08-19
20173,93.444,4.965,2022-08-27
20174,93.444,4.965,2022-08-01
20175,93.444,4.965,2022-08-26
20176,93.444,4.965,2022-08-24
20177,93.444,4.965,2022-08-11
20178,93.444,4.965,2022-08-30
20179,93.444,4.965,2022-08-19
20180,93.444,4.965,2022-08-09
20181,93.444,4.965,2022-08-23
20182,93.444,4.965,2022-08-03
20183,93.444,4.965,2022-08-22
20184,93.444,4.965,2022-08-19
20185,93.444,4.965,2022-08-14
20186,93.444,4.965,2022-08-16
20187,93.444,4.965,2022-08-29
20188,93.444,4.965,2022-08-25
20189,93.444,4.965,2022-08-15
20190,93.444,4.965,2022-08-24
20191,93.444,4.965,2022-08-29
20192,93.444,4.965,2022-08-31
20193,93.444,4.965,2022-08-03
20194,93.444,4.965,2022-08-17
20195,93.444,4.965,2022-08-09
20196,93.444,4.965,2022-08-17
20197,93.444,4.965,2022-08-22
20198,93.444,4.965,2022-08-31
20199,93.444,4.965,2022-08-12
20200,93.444,4.965,2022-08-05
20201,93.444,4.965,2022-08-27
20202,93.444,4.965,2022-08-13
20203,93.444,4.965,2022-08-08
20204,93.444,4.965,2022-08-11
20205,93.444,4.965,2022-08-21
20206,93.444,4.965,2022-08-03
20207,93.444,4.965,2022-08-28
20208,93.444,4.965,2022-08-30
20209,93.444,4.965,2022-08-28
20210,93.444,4.965,2022-08-02
20211,93.444,4.965,2022-08-04
20212,93.444,4.965,2022-08-13
20213,93.444,4.965,2022-08-31
20214,93.444,4.965,2022-08-06
20215,93.444,4.965,2022-08-17
20216,93.444,4.965,2022-08-16
20217,93.444,4.965,2022-08-09
20218,93.444,4.965,2022-08-31
20219,93.444,4.965,2022-08-01
20220,93.444,4.965,2022-08-07
20221,93.444,4.965,2022-08-19
20222,93.444,4.965,2022-08-02
20223,93.444,4.965,2022-08-23
20224,93.444,4.965,2022-08-27
20225,93.444,4.965,2022-08-06
20226,93.444,4.965,2022-08-06
20227,93.444,4.965,2022-08-13
20228,93.444,4.965,2022-08-29
20229,93.444,4.965,2022-08-16
20230,93.444,4.965,2022-08-30
20231,93.444,4.965,2022-08-26
20232,93.444,4.965,2022-08-23
20233,93.444,4.965,2022-08-02
20234,93.444,4.965,2022-08-06
20235,93.444,4.965,2022-08-06
20236,93.444,4.965,2022-08-13
20237,93.444,4.965,2022-08-11
20238,93.444,4.965,2022-08-21
20239,93.444,4.965,2022-08-29
20240,93.444,4.965,2022-08-04
20241,93.444,4.965,2022-08-20
20242,93.444,4.965,2022-08-27
20243,93.444,4.965,2022-08-19
20244,93.444,4.965,2022-08-14
20245,93.444,4.965,2022-08-25
20246,93.444,4.965,2022-08-02
20247,93.444,4.965,2022-08-10
20248,93.444,4.965,2022-08-21
20249,93.444,4.965,2022-08-13
20250,93.444,4.965,2022-08-13
20251,93.444,4.965,2022-08-03
20252,93.444,4.965,2022-08-12
20253,93.444,4.965,2022-08-20
20254,93.444,4.965,2022-08-20
20255,93.444,4.965,2022-08-25
20256,93.444,4.965,2022-08-09
20257,93.444,4.965,2022-08-01
20258,93.444,4.965,2022-08-21
20259,93.444,4.965,2022-08-09
20260,93.444,4.965,2022-08-28
20261,93.444,4.965,2022-08-23
20262,93.444,4.965,2022-08-04
20263,93.444,4.965,2022-08-28
20264,93.444,4.965,2022-08-15
20265,93.444,4.965,2022-08-25
20266,93.444,4.965,2022-08-01
20267,93.444,4.965,2022-08-15
20268,93.444,4.965,2022-08-27
20269,93.444,4.965,2022-08-29
20270,93.444,4.965,2022-08-25
20271,93.444,4.965,2022-08-23
20272,93.444,4.965,2022-08-03
20273,93.444,4.965,2022-08-06
20274,93.444,4.965,2022-08-07
20275,93.444,4.965,2022-08-17
20276,93.444,4.965,2022-08-22
20277,93.444,4.965,2022-08-25
20278,93.444,4.965,2022-08-08
20279,93.444,4.965,2022-08-31
20280,93.444,4.965,2022-08-16
20281,93.444,4.965,2022-08-12
20282,93.444,4.965,2022-08-10
20283,93.444,4.965,2022-08-20
20284,93.444,4.965,2022-08-04
20285,93.444,4.965,2022-08-18
20286,93.444,4.965,2022-08-08
20287,93.444,4.965,2022-08-08
20288,93.444,4.965,2022-08-15
20289,93.444,4.965,2022-08-04
20290,93.444,4.965,2022-08-14
20291,93.444,4.965,2022-08-20
20292,93.444,4.965,2022-08-21
20293,93.444,4.965,2022-08-12
20294,93.444,4.965,2022-08-26
20295,93.444,4.965,2022-08-14
20296,93.444,4.965,2022-08-17
20297,93.444,4.965,2022-08-20
20298,93.444,4.965,2022-08-12
20299,93.444,4.965,2022-08-02
20300,93.444,4.965,2022-08-07
20301,93.444,4.965,2022-08-08
20302,93.444,4.965,2022-08-12
20303,93.444,4.965,2022-08-23
20304,93.444,4.965,2022-08-24
20305,93.444,4.965,2022-08-23
20306,93.444,4.965,2022-08-01
20307,93.444,4.965,2022-08-08
20308,93.444,4.965,2022-08-14
20309,93.444,4.965,2022-08-11
20310,93.444,4.965,2022-08-20
20311,93.444,4.965,2022-08-19
20312,93.444,4.965,2022-08-28
20313,93.444,4.965,2022-08-18
20314,93.444,4.965,2022-08-07
20315,93.444,4.965,2022-08-12
20316,93.444,4.965,2022-08-18
20317,93.444,4.965,2022-08-23
20318,93.444,4.965,2022-08-14
20319,93.444,4.965,2022-08-05
20320,93.444,4.965,2022-08-14
20321,93.444,4.965,2022-08-24
20322,93.444,4.965,2022-08-15
20323,93.444,4.965,2022-08-10
20324,93.444,4.965,2022-08-04
20325,93.444,4.965,2022-08-30
20326,93.444,4.965,2022-08-10
20327,93.444,4.965,2022-08-02
20328,93.444,4.965,2022-08-17
20329,93.444,4.965,2022-08-29
20330,93.444,4.965,2022-08-02
20331,93.444,4.965,2022-08-14
20332,93.444,4.965,2022-08-19
20333,93.444,4.965,2022-08-10
20334,93.444,4.966,2022-08-09
20335,93.444,4.966,2022-08-20
20336,93.444,4.966,2022-08-21
20337,93.444,4.966,2022-08-18
20338,93.444,4.966,2022-08-23
20339,93.444,4.966,2022-08-01
20340,93.444,4.966,2022-08-25
20341,93.444,4.966,2022-08-06
20342,93.444,4.966,2022-08-03
20343,93.444,4.966,2022-08-13
20344,93.444,4.966,2022-08-21
20345,93.444,4.966,2022-08-09
20346,93.444,4.966,2022-08-12
20347,93.444,4.966,2022-08-10
20348,93.444,4.966,2022-08-12
20349,93.444,4.966,2022-08-31
20350,93.444,4.966,2022-08-03
20351,93.444,4.966,2022-08-02
20352,93.444,4.966,2022-08-11
20353,93.444,4.966,2022-08-13
20354,93.444,4.966,2022-08-22
20355,93.444,4.966,2022-08-01
20356,93.444,4.966,2022-08-18
20357,93.444,4.966,2022-08-25
20358,93.444,4.966,2022-08-30
20359,93.444,4.966,2022-08-13
20360,93.444,4.966,2022-08-26
20361,93.444,4.966,2022-08-03
20362,93.444,4.966,2022-08-12
20363,93.444,4.966,2022-08-17
20364,93.444,4.966,2022-08-25
20365,93.444,4.966,2022-08-22
20366,93.444,4.966,2022-08-23
20367,93.444,4.966,2022-08-01
20368,93.444,4.966,2022-08-23
20369,93.444,4.966,2022-08-31
20370,93.444,4.966,2022-08-25
20371,93.444,4.966,2022-08-17
20372,93.444,4.966,2022-08-24
20373,93.444,4.966,2022-08-24
20374,93.444,4.966,2022-08-24
20375,93.444,4.966,2022-08-28
20376,93.444,4.966,2022-08-20
20377,93.444,4.966,2022-08-27
20378,93.444,4.966,2022-08-25
20379,93.444,4.966,2022-08-17
20380,93.444,4.966,2022-08-31
20381,93.444,4.966,2022-08-14
20382,93.444,4.966,2022-08-21
20383,93.444,4.966,2022-08-03
20384,93.444,4.966,2022-08-11
20385,93.444,4.966,2022-08-03
20386,93.444,4.966,2022-08-05
20387,93.444,4.966,2022-08-18
20388,93.444,4.966,2022-08-21
20389,93.444,4.966,2022-08-12
20390,93.444,4.966,2022-08-06
20391,93.444,4.966,2022-08-02
20392,93.444,4.966,2022-08-01
20393,93.444,4.966,2022-08-29
20394,93.444,4.966,2022-08-13
20395,93.444,4.966,2022-08-16
20396,93.444,4.966,2022-08-07
20397,93.444,4.966,2022-08-28
20398,93.444,4.966,2022-08-23
20399,93.444,4.966,2022-08-09
20400,93.444,4.966,2022-08-29
20401,93.444,4.966,2022-08-27
20402,93.444,4.966,2022-08-23
20403,93.444,4.966,2022-08-30
20404,93.444,4.966,2022-08-14
20405,93.444,4.966,2022-08-11
20406,93.444,4.966,2022-08-05
20407,93.444,4.966,2022-08-23
20408,93.444,4.966,2022-08-26
20409,93.444,4.966,2022-08-26
20410,93.444,4.966,2022-08-22
20411,93.444,4.966,2022-08-28
20412,93.444,4.966,2022-08-01
20413,93.444,4.966,2022-08-16
20414,93.444,4.966,2022-08-16
20415,93.444,4.966,2022-08-16
20416,93.444,4.966,2022-08-11
20417,93.444,4.966,2022-08-06
20418,93.444,4.966,2022-08-10
20419,93.444,4.966,2022-08-24
20420,93.444,4.966,2022-08-14
20421,93.444,4.966,2022-08-12
20422,93.444,4.966,2022-08-17
20423,93.444,4.966,2022-08-22
20424,93.444,4.966,2022-08-05
20425,93.444,4.966,2022-08-04
20426,93.444,4.966,2022-08-17
20427,93.444,4.966,2022-08-28
20428,93.444,4.966,2022-08-03
20429,93.444,4.966,2022-08-30
20430,93.444,4.966,2022-08-27
20431,93.444,4.966,2022-08-06
20432,93.444,4.966,2022-08-31
20433,93.444,4.966,2022-08-29
20434,93.444,4.966,2022-08-08
20435,93.444,4.966,2022-08-31
20436,93.444,4.966,2022-08-07
20437,93.444,4.966,2022-08-30
20438,93.444,4.966,2022-08-08
20439,93.444,4.966,2022-08-10
20440,93.444,4.966,2022-08-25
20441,93.444,4.966,2022-08-14
20442,93.444,4.966,2022-08-05
20443,93.444,4.966,2022-08-13
20444,93.444,4.966,2022-08-18
20445,93.444,4.966,2022-08-29
20446,93.444,4.966,2022-08-30
20447,93.444,4.966,2022-08-13
20448,93.444,4.966,2022-08-10
20449,93.444,4.966,2022-08-12
20450,93.444,4.966,2022-08-12
20451,93.444,4.966,2022-08-06
20452,93.444,4.966,2022-08-18
20453,93.444,4.966,2022-08-28
20454,93.444,4.966,2022-08-08
20455,93.444,4.966,2022-08-18
20456,93.444,4.966,2022-08-24
20457,93.444,4.966,2022-08-29
20458,93.444,4.966,2022-08-01
20459,93.444,4.966,2022-08-04
20460,93.444,4.966,2022-08-23
20461,93.444,4.966,2022-08-04
20462,93.444,4.966,2022-08-17
20463,93.444,4.966,2022-08-11
20464,93.444,4.966,2022-08-17
20465,93.444,4.966,2022-08-13
20466,93.444,4.966,2022-08-24
20467,93.444,4.966,2022-08-17
20468,93.444,4.966,2022-08-03
20469,93.444,4.966,2022-08-11
20470,93.444,4.966,2022-08-14
20471,93.444,4.966,2022-08-22
20472,93.444,4.966,2022-08-15
20473,93.444,4.966,2022-08-01
20474,93.444,4.966,2022-08-05
20475,93.444,4.966,2022-08-31
20476,93.444,4.966,2022-08-07
20477,93.444,4.966,2022-08-07
20478,93.444,4.966,2022-08-25
20479,93.444,4.966,2022-08-31
20480,93.444,4.966,2022-08-31
20481,93.444,4.966,2022-08-20
20482,93.444,4.966,2022-08-13
20483,93.444,4.966,2022-08-14
20484,93.444,4.966,2022-08-25
20485,93.444,4.966,2022-08-06
20486,93.444,4.966,2022-08-24
20487,93.444,4.966,2022-08-01
20488,93.444,4.966,2022-08-24
20489,93.444,4.966,2022-08-08
20490,93.444,4.966,2022-08-04
20491,93.444,4.966,2022-08-11
20492,93.444,4.966,2022-08-19
20493,93.444,4.966,2022-08-05
20494,93.444,4.966,2022-08-02
20495,93.444,4.966,2022-08-12
20496,93.444,4.966,2022-08-21
20497,93.444,4.966,2022-08-11
20498,93.444,4.966,2022-08-26
20499,93.444,4.966,2022-08-13
20500,93.444,4.966,2022-08-05
20501,93.444,4.966,2022-08-27
20502,93.444,4.966,2022-08-01
20503,93.444,4.966,2022-08-10
20504,93.444,4.966,2022-08-08
20505,93.444,4.966,2022-08-27
20506,93.444,4.966,2022-08-17
20507,93.444,4.966,2022-08-12
20508,93.444,4.966,2022-08-09
20509,93.444,4.966,2022-08-26
20510,93.444,4.966,2022-08-02
20511,93.444,4.966,2022-08-24
20512,93.444,4.966,2022-08-07
20513,93.444,4.966,2022-08-24
20514,93.444,4.966,2022-08-12
20515,93.444,4.966,2022-08-07
20516,93.444,4.966,2022-08-06
20517,93.444,4.966,2022-08-01
20518,93.444,4.966,2022-08-29
20519,93.444,4.966,2022-08-05
20520,93.444,4.966,2022-08-12
20521,93.444,4.966,2022-08-23
20522,93.444,4.966,2022-08-31
20523,93.444,4.966,2022-08-27
20524,93.444,4.966,2022-08-15
20525,93.444,4.966,2022-08-04
20526,93.444,4.966,2022-08-08
20527,93.444,4.966,2022-08-05
20528,93.444,4.966,2022-08-13
20529,93.444,4.966,2022-08-29
20530,93.444,4.966,2022-08-14
20531,93.444,4.966,2022-08-17
20532,93.444,4.966,2022-08-10
20533,93.444,4.966,2022-08-15
20534,93.444,4.966,2022-08-03
20535,93.444,4.966,2022-08-13
20536,93.444,4.966,2022-08-01
20537,93.444,4.966,2022-08-13
20538,93.444,4.966,2022-08-05
20539,93.444,4.966,2022-08-17
20540,93.444,4.966,2022-08-10
20541,93.444,4.966,2022-08-05
20542,93.444,4.966,2022-08-07
20543,93.444,4.966,2022-08-31
20544,93.444,4.966,2022-08-13
20545,93.444,4.966,2022-08-17
20546,93.444,4.966,2022-08-14
20547,93.444,4.966,2022-08-11
20548,93.444,4.966,2022-08-03
20549,93.444,4.966,2022-08-11
20550,93.444,4.966,2022-08-15
20551,93.444,4.966,2022-08-03
20552,93.444,4.966,2022-08-11
20553,93.444,4.966,2022-08-24
20554,93.444,4.966,2022-08-19
20555,93.444,4.966,2022-08-10
20556,93.444,4.966,2022-08-11
20557,93.444,4.966,2022-08-30
20558,93.444,4.966,2022-08-22
20559,93.444,4.966,2022-08-07
20560,93.444,4.966,2022-08-12
20561,93.444,4.966,2022-08-04
20562,93.444,4.966,2022-08-26
20563,93.444,4.966,2022-08-08
20564,93.444,4.966,2022-08-06
20565,93.444,4.966,2022-08-26
20566,93.444,4.966,2022-08-08
20567,93.444,4.966,2022-08-29
20568,93.444,4.966,2022-08-15
20569,93.444,4.966,2022-08-13
20570,93.444,4.966,2022-08-17
20571,93.444,4.966,2022-08-03
20572,93.444,4.966,2022-08-29
20573,93.444,4.966,2022-08-01
20574,93.444,4.966,2022-08-24
20575,93.444,4.966,2022-08-11
20576,93.444,4.966,2022-08-15
20577,93.444,4.966,2022-08-27
20578,93.444,4.966,2022-08-26
20579,93.444,4.966,2022-08-29
20580,93.444,4.966,2022-08-03
20581,93.444,4.966,2022-08-26
20582,93.444,4.966,2022-08-11
20583,93.444,4.966,2022-08-05
20584,93.444,4.966,2022-08-02
20585,93.444,4.966,2022-08-12
20586,93.444,4.966,2022-08-08
20587,93.444,4.966,2022-08-07
20588,93.444,4.966,2022-08-23
20589,93.444,4.966,2022-08-01
20590,93.444,4.966,2022-08-11
20591,93.444,4.966,2022-08-10
20592,93.444,4.966,2022-08-25
20593,93.444,4.966,2022-08-15
20594,93.444,4.966,2022-08-04
20595,93.444,4.966,2022-08-11
20596,93.444,4.965,2022-08-13
20597,93.444,4.965,2022-08-18
20598,93.444,4.965,2022-08-27
20599,93.444,4.965,2022-08-24
20600,93.444,4.965,2022-08-24
20601,93.444,4.965,2022-08-03
20602,93.444,4.965,2022-08-21
20603,93.444,4.965,2022-08-26
20604,93.444,4.965,2022-08-20
20605,93.444,4.965,2022-08-29
20606,93.444,4.965,2022-08-05
20607,93.444,4.965,2022-08-22
20608,93.444,4.965,2022-08-02
20609,93.444,4.965,2022-08-26
20610,93.444,4.965,2022-08-30
20611,93.444,4.965,2022-08-16
20612,93.444,4.965,2022-08-10
20613,93.444,4.965,2022-08-01
20614,93.444,4.965,2022-08-10
20615,93.444,4.965,2022-08-26
20616,93.444,4.965,2022-08-15
20617,93.444,4.965,2022-08-01
20618,93.444,4.965,2022-08-03
20619,93.444,4.965,2022-08-04
20620,93.444,4.965,2022-08-11
20621,93.444,4.965,2022-08-17
20622,93.444,4.965,2022-08-05
20623,93.444,4.965,2022-08-15
20624,93.444,4.965,2022-08-31
20625,93.444,4.965,2022-08-13
20626,93.444,4.965,2022-08-20
20627,93.444,4.965,2022-08-16
20628,93.444,4.965,2022-08-26
20629,93.444,4.965,2022-08-25
20630,93.444,4.965,2022-08-28
20631,93.444,4.965,2022-08-17
20632,93.444,4.965,2022-08-29
20633,93.444,4.965,2022-08-12
20634,93.444,4.965,2022-08-22
20635,93.444,4.965,2022-08-07
20636,93.444,4.965,2022-08-18
20637,93.444,4.965,2022-08-02
20638,93.444,4.965,2022-08-23
20639,93.444,4.965,2022-08-24
20640,93.444,4.965,2022-08-27
20641,93.444,4.965,2022-08-15
20642,93.444,4.965,2022-08-29
20643,93.444,4.965,2022-08-27
20644,93.444,4.965,2022-08-01
20645,93.444,4.965,2022-08-14
20646,93.444,4.965,2022-08-23
20647,93.444,4.965,2022-08-22
20648,93.444,4.965,2022-08-04
20649,93.444,4.965,2022-08-25
20650,93.444,4.965,2022-08-29
20651,93.444,4.965,2022-08-29
20652,93.444,4.965,2022-08-16
20653,93.444,4.965,2022-08-08
20654,93.444,4.965,2022-08-26
20655,93.444,4.965,2022-08-12
20656,93.444,4.965,2022-08-10
20657,93.444,4.965,2022-08-24
20658,93.444,4.965,2022-08-05
20659,93.444,4.965,2022-08-13
